Switch,Scope,Scope_Reason,Verdict,Reason,Groups,Source_Sheets,Declared_Quick,Read_Quick,Read_Wide,Read_Scalar,Read_Live_Crypto,Read_Live_Stock,Timeframe,TF_Param,Value,Moves_Reference,Delta_vs_BH,Reference_Delta_vs_BH,Marginal_Delta,Gain_Pct,Trades,TIM_Pct,Max_DD_Pct,Pool_Sharpe,Behavior_Fingerprint,Reference_Fingerprint,Valid,Invalid_Reason,Applied_Overrides_JSON
BB_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,True,True,True,False,4h,,"""4h""",True,-681.3798946254389,-681.2939500256631,-0.08594459977575752,-0.05914979326694627,9,0.02,0.8104726094970754,-0.07537614221255812,e530a0a5b2f2ee97a326cd98e91b8f3907e2888e73dbd712ce18721f07749c7d,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 9 < 30,"{""BASE_TF"":""5m"",""BB_BREAKOUT_ENABLED"":true,""BB_BREAKOUT_TF"":""4h"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
BB_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,True,True,True,False,D,,"""D""",False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""BB_BREAKOUT_ENABLED"":true,""BB_BREAKOUT_TF"":""D"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_ENTRY_ENABLED,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,INERT,no value changes execution at 5m,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,True,True,True,False,5m,NATIVE_BASE_FIXED,false,False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_ENTRY_ENABLED"":false,""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_ENTRY_ENABLED,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,INERT,no value changes execution at 5m,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,True,True,True,False,5m,NATIVE_BASE_FIXED,true,False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_ENTRY_ENABLED"":true,""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_SCORE,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,INERT,no value changes execution at 5m,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,5m,NATIVE_BASE_FIXED,15,False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_SCORE"":15,""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_SCORE,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,INERT,no value changes execution at 5m,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,5m,NATIVE_BASE_FIXED,22,False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_SCORE"":22,""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,5m,,"""5m""",False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_TF"":""5m"",""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,15m,,"""15m""",False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_TF"":""15m"",""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,1h,,"""1h""",False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_TF"":""1h"",""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,4h,,"""4h""",False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_TF"":""4h"",""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
DC_BREAKOUT_TF,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,TF_ALIAS,two or more timeframes have identical executed ledgers,ENGINE_AUTO_WIRED|ENTRY|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,D,,"""D""",False,-681.2939500256631,-681.2939500256631,0.0,0.026794806508827908,8,0.02,0.7251741132776524,-0.010182868748715658,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,4b2ac2d7031ac4694a0f5f081c3f5b0f0c9de4db8ad74cb805aef145794371c6,False,trades 8 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""COOLDOWN_BARS_TRADIER"":0,""DC_BREAKOUT_TF"":""D"",""DELTA_ENGINE_ENABLED"":true,""DELTA_MAX_HOLD_BARS"":1,""MIN_HOLD_BARS"":0,""MIN_HOLD_BARS_BEFORE_EXIT"":0,""MIN_HOLD_MINUTES_TRADIER"":0.0}"
HA_WICK_QUALITY_ENABLED,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,PASS,all applicable values/timeframes change real execution uniquely,ENGINE_AUTO_WIRED|FILTER|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,True,True,True,False,5m,NATIVE_BASE_FIXED,false,False,-677.7140780995127,-677.7140780995127,0.0,3.6066667326592423,10,1.61,0.0448810321314912,1.4199022131076289,1fd6be1767ec232ec981271299a2a33c117e1f18365470215b5a71b5e13e039a,1fd6be1767ec232ec981271299a2a33c117e1f18365470215b5a71b5e13e039a,False,trades 10 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""HA_WICK_QUALITY_ENABLED"":false,""MIN_HOLD_BARS"":0,""WT_TF_15M_ENABLED"":true}"
HA_WICK_QUALITY_ENABLED,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,PASS,all applicable values/timeframes change real execution uniquely,ENGINE_AUTO_WIRED|FILTER|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,True,True,True,False,5m,NATIVE_BASE_FIXED,true,True,-677.6306092852926,-677.7140780995127,0.08346881422005481,3.690135546879316,12,1.98,0.0448810321314912,1.1204413589777655,172eaa0b7aec508ee31c2e9441c9ae5ce434a4bd93e78ef353a8eba69e96a2f6,1fd6be1767ec232ec981271299a2a33c117e1f18365470215b5a71b5e13e039a,False,trades 12 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""HA_WICK_QUALITY_ENABLED"":true,""MIN_HOLD_BARS"":0,""WT_TF_15M_ENABLED"":true}"
HA_WICK_QUALITY_SCORE,STRATEGY_CAUSAL,declared strategy/catalog/live-path setting,VALUE_ALIAS,distinct active values alias at 5m,ENGINE_AUTO_WIRED|FILTER|QUICK_CONFIG|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,True,False,True,True,False,5m,NATIVE_BASE_FIXED,15,False,-677.6306092852926,-677.6306092852926,0.0,3.690135546879316,12,1.98,0.0448810321314912,1.1204413589777655,172eaa0b7aec508ee31c2e9441c9ae5ce434a4bd93e78ef353a8eba69e96a2f6,172eaa0b7aec508ee31c2e9441c9ae5ce434a4bd93e78ef353a8eba69e96a2f6,False,trades 12 < 30,"{""BASE_TF"":""5m"",""COOLDOWN_BARS"":0,""HA_WICK_QUALITY_ENABLED"":true,""HA_WICK_QUALITY_SCORE"":15,""MIN_HOLD_BARS"":0,""WT_TF_15M_ENABLED"":true}"
